filename	onset	offset	event_label
1843.wav	5.569	7.407	OVEN
1844.wav	5.714	7.962	TUTI
1845.wav	7.613	8.933	BTNW
1845.wav	0.302	0.929	BTNW
1845.wav	0.402	1.122	OVEN
1845.wav	1.382	1.812	TUTI
1845.wav	8.296	8.838	EATO
1845.wav	7.132	8.890	OVEN
1846.wav	1.288	1.934	TUTI
1846.wav	0.216	1.489	EATO
1846.wav	5.738	6.737	WOTH
1847.wav	0.269	1.157	BCCH
1847.wav	1.714	4.283	TUTI
1847.wav	7.909	8.555	TUTI
1848.wav	6.662	7.370	TUTI
1849.wav	5.205	6.201	EATO
1849.wav	8.124	8.892	TUTI
1849.wav	8.535	9.019	WOTH
1849.wav	9.574	10.000	TUTI
1849.wav	4.341	5.120	COYE
1849.wav	1.069	2.747	OVEN
1849.wav	1.115	2.333	EATO
185.wav	1.927	2.470	EATO
185.wav	5.851	7.530	OVEN
185.wav	0.802	1.052	AMRE
1851.wav	0.434	0.977	EATO
1851.wav	4.379	5.025	TUTI
1851.wav	5.981	7.665	WOTH
1851.wav	2.678	4.916	OVEN
1851.wav	8.992	9.748	OVEN
1853.wav	1.061	2.239	TUTI
1853.wav	6.635	7.639	BCCH
1853.wav	4.850	6.871	BAWW
1854.wav	1.976	4.869	TUTI
1854.wav	4.456	6.694	EATO
1854.wav	8.379	9.473	BGGN
1855.wav	7.966	8.508	EATO
1855.wav	1.924	3.197	EATO
1855.wav	1.231	2.522	TUTI
1855.wav	3.833	4.266	BTNW
1855.wav	4.176	6.018	EATO
1855.wav	9.015	9.624	WOTH
1855.wav	8.317	8.994	TUTI
1855.wav	8.158	9.158	BCCH
1856.wav	7.050	7.508	BTNW
1856.wav	1.346	6.377	TUTI
1856.wav	0.870	1.639	EATO
1856.wav	5.805	7.980	OVEN
1856.wav	6.129	6.637	WOTH
1857.wav	7.609	7.868	BTNW
1857.wav	2.715	2.986	EATO
1857.wav	2.669	3.317	BTNW
1857.wav	6.468	7.464	EATO
1857.wav	2.291	5.516	TUTI
1858.wav	2.927	3.469	EATO
1858.wav	5.365	5.834	TUTI
1858.wav	6.627	7.451	HETH
1858.wav	7.481	8.250	TUTI
1858.wav	9.347	10.000	BCCH
1858.wav	5.345	6.342	EATO
1859.wav	4.812	5.584	COYE
1859.wav	3.031	5.279	TUTI
1859.wav	8.956	9.605	BTNW
1859.wav	6.196	7.908	TUTI
1859.wav	2.864	3.407	EATO
1859.wav	1.687	2.686	BCCH
1859.wav	1.128	3.975	AMCR
1860.wav	0.339	0.984	TUTI
1860.wav	1.505	2.778	EATO
1860.wav	7.836	8.374	TUTI
1861.wav	7.905	8.374	TUTI
1861.wav	2.645	3.379	BCCH
1861.wav	3.022	3.576	TUTI
1861.wav	3.159	3.431	EATO
1861.wav	9.062	10.000	EATO
1861.wav	4.810	7.231	EATO
1862.wav	0.231	1.523	EATO
1862.wav	4.021	5.705	WOTH
1862.wav	5.229	5.936	TUTI
1862.wav	9.344	9.881	TUTI
1862.wav	2.721	3.440	OVEN
1862.wav	4.736	5.204	NOCA
1863.wav	2.254	2.853	WOTH
1863.wav	8.600	9.874	EATO
1863.wav	7.525	8.134	EATO
1863.wav	3.447	8.478	TUTI
1863.wav	1.862	3.950	OVEN
1863.wav	2.370	2.828	BTNW
1863.wav	5.684	7.467	BAWW
1864.wav	3.531	4.239	TUTI
1864.wav	6.587	10.000	TUTI
1864.wav	4.586	5.335	TUTI
1864.wav	4.666	5.995	EATO
1864.wav	6.347	7.513	WOTH
1865.wav	5.360	5.913	TUTI
1866.wav	4.626	4.972	WOTH
1866.wav	9.658	10.000	BCCH
1866.wav	2.969	3.725	OVEN
1866.wav	3.663	4.319	BCCH
1866.wav	3.906	4.976	TUTI
1866.wav	0.387	0.719	EATO
1866.wav	5.392	5.877	WOTH
1866.wav	4.907	5.795	BCCH
1866.wav	8.494	9.186	BTNW
1866.wav	7.545	8.145	WOTH
1868.wav	9.026	9.967	EATO
1868.wav	8.815	9.443	BTNW
1868.wav	7.423	9.136	TUTI
1868.wav	7.188	9.666	NOCA
1868.wav	4.062	4.642	RBWO
1868.wav	2.261	4.499	OVEN
1868.wav	1.784	3.635	BTNW
1869.wav	6.012	6.689	TUTI
1869.wav	4.918	6.434	BAWW
1869.wav	4.219	5.696	AMCR
1869.wav	3.432	5.021	EATO
1869.wav	3.250	4.194	TUTI
1869.wav	1.720	3.557	BHVI
1869.wav	0.209	2.362	EATO
187.wav	6.355	6.835	REVI
187.wav	7.371	8.906	BTNW
187.wav	7.725	9.024	NOCA
187.wav	8.034	9.308	EATO
187.wav	9.374	9.934	WOTH
187.wav	9.620	9.952	BLJA
187.wav	9.701	10.000	EATO
187.wav	3.736	4.172	REVI
187.wav	0.163	0.413	AMRE
187.wav	4.281	6.119	OVEN
1870.wav	5.414	5.844	TUTI
1870.wav	1.814	3.442	EATO
1870.wav	9.053	10.000	EATO
1870.wav	4.458	6.696	OVEN
1870.wav	4.300	4.559	BTNW
1871.wav	9.128	9.671	EATO
1871.wav	5.356	6.533	TUTI
1872.wav	1.004	1.461	BTNW
1872.wav	3.297	4.195	HETH
1872.wav	5.479	7.152	NOCA
1872.wav	5.782	6.128	WOTH
1872.wav	6.346	8.115	TUTI
1872.wav	9.501	10.000	EATO
1873.wav	9.411	10.000	TUTI
1874.wav	2.857	3.988	EATO
1874.wav	6.308	6.568	BTNW
1874.wav	2.901	3.873	WOTH
1874.wav	0.694	2.322	EATO
1874.wav	4.342	6.055	TUTI
1874.wav	3.427	4.426	BCCH
1875.wav	8.978	9.950	WOTH
1875.wav	6.359	7.688	EATO
1875.wav	0.783	1.410	BTNW
1875.wav	1.418	2.710	TUTI
1875.wav	2.868	3.871	BCCH
1875.wav	4.526	5.172	TUTI
1875.wav	6.103	8.672	TUTI
1875.wav	5.020	7.399	NOCA
1875.wav	0.641	1.323	WOTH
1876.wav	1.156	1.911	OVEN
1876.wav	8.973	10.000	TUTI
1876.wav	4.902	6.221	BTNW
1876.wav	9.082	9.756	SCTA
1876.wav	9.371	9.763	WOTH
1877.wav	4.086	5.156	TUTI
1878.wav	4.060	4.687	BTNW
1878.wav	2.809	3.501	BTNW
1878.wav	2.516	3.423	WOTH
1878.wav	0.733	1.207	REVI
1878.wav	4.309	5.486	TUTI
1878.wav	3.171	3.601	TUTI
1879.wav	8.723	10.000	TUTI
188.wav	2.817	3.692	AMRE
188.wav	4.487	5.169	WOTH
188.wav	2.729	7.414	AMCR
188.wav	5.188	6.407	EATO
188.wav	1.595	2.943	SCTA
188.wav	8.978	10.000	BCCH
188.wav	9.338	9.947	EATO
188.wav	3.896	4.244	BHCO
188.wav	1.993	2.620	BTNW
1880.wav	3.549	4.933	EATO
1880.wav	2.645	3.978	BCCH
1880.wav	4.476	5.076	WOTH
1880.wav	9.562	10.000	TUTI
1881.wav	6.635	8.881	NOCA
1881.wav	0.870	3.439	TUTI
1881.wav	3.004	3.686	WOTH
1881.wav	5.614	7.326	TUTI
1881.wav	5.505	6.724	EATO
1881.wav	4.071	4.967	BGGN
1882.wav	0.041	2.610	TUTI
1882.wav	6.487	7.532	BGGN
1882.wav	5.854	6.510	BCCH
1882.wav	8.734	9.361	BTNW
1882.wav	6.565	7.839	EATO
1883.wav	4.135	4.467	EATO
1883.wav	2.039	3.110	TUTI
1883.wav	5.432	10.000	AMCR
1883.wav	7.129	7.389	BTNW
1884.wav	8.542	9.080	TUTI
1885.wav	3.575	4.267	BTNW
1885.wav	9.297	10.000	TUTI
1885.wav	3.554	7.286	AMCR
1886.wav	6.933	8.110	TUTI
1886.wav	6.989	8.436	EATO
1886.wav	2.572	3.956	EATO
1887.wav	1.563	2.153	BTNW
1887.wav	9.403	10.000	EATO
1887.wav	8.128	9.618	NOCA
1887.wav	8.127	9.540	AMCR
1887.wav	4.222	6.309	OVEN
1887.wav	2.939	7.007	TUTI
1888.wav	2.274	3.360	EATO
1888.wav	7.038	10.000	TUTI
1888.wav	7.448	7.708	BTNW
1888.wav	6.083	6.515	BTNW
1888.wav	0.138	0.850	HETH
1889.wav	2.542	3.967	OVEN
1889.wav	7.257	9.740	TUTI
1889.wav	5.314	5.941	BTNW
1889.wav	6.850	7.459	EATO
189.wav	6.074	6.950	AMRE
1890.wav	6.404	8.651	TUTI
1890.wav	7.560	8.834	EATO
1890.wav	9.092	10.000	TUTI
1891.wav	2.779	4.236	BCCH
1891.wav	6.468	8.450	AMCR
1891.wav	9.611	10.000	TUTI
1892.wav	0.484	1.758	EATO
1892.wav	5.064	5.814	TUTI
1893.wav	0.384	1.470	EATO
1893.wav	5.694	6.635	EATO
1893.wav	3.719	4.487	EATO
1893.wav	3.068	4.905	NOCA
1893.wav	1.903	4.472	TUTI
1894.wav	6.670	7.280	EATO
1894.wav	8.115	9.292	TUTI
1894.wav	8.666	9.592	BCCH
1895.wav	1.384	4.230	AMCR
1895.wav	7.789	10.000	TUTI
1895.wav	3.055	3.700	TUTI
1896.wav	6.775	7.624	BCCH
1896.wav	5.096	5.705	EATO
1896.wav	5.927	7.861	EATO
1896.wav	3.977	4.515	TUTI
1896.wav	8.108	8.877	TUTI
1896.wav	1.158	2.449	TUTI
1896.wav	0.183	2.357	OVEN
1897.wav	0.858	1.485	BTNW
1897.wav	7.536	8.182	TUTI
1897.wav	8.329	9.369	EATO
1898.wav	6.308	7.196	BCCH
1898.wav	5.162	6.103	EATO
1898.wav	4.727	5.373	TUTI
1898.wav	0.299	3.649	NOCA
1898.wav	7.783	9.231	EATO
1898.wav	8.799	9.568	TUTI
1899.wav	9.554	10.000	EATO
1899.wav	8.792	9.561	TUTI
1899.wav	3.898	4.525	BTNW
1899.wav	7.060	8.566	TUTI
1899.wav	5.600	7.135	BTNW
1899.wav	5.170	5.639	TUTI
1899.wav	0.188	0.837	BTNW
19.wav	5.043	5.516	BLJA
19.wav	8.660	9.939	OVEN
19.wav	8.896	10.000	EATO
19.wav	1.969	2.402	BTNW
19.wav	4.423	6.347	SCTA
19.wav	4.885	9.822	AMCR
190.wav	6.799	7.803	BCCH
190.wav	5.131	6.172	BCCH
190.wav	4.171	4.656	WOTH
190.wav	0.700	1.427	BHCO
190.wav	5.558	6.567	AMRE
1900.wav	5.093	7.076	WOTH
1900.wav	5.254	6.196	EATO
1901.wav	7.440	8.719	OVEN
1901.wav	7.046	7.392	WOTH
1901.wav	6.484	7.525	EATO
1901.wav	5.405	5.965	WOTH
1901.wav	3.970	4.970	BCCH
1901.wav	3.501	5.676	OVEN
1901.wav	0.489	1.049	WOTH
1901.wav	8.633	9.925	EATO
1902.wav	6.906	8.534	EATO
1902.wav	5.829	6.972	WOTH
1902.wav	3.262	3.641	REVI
1902.wav	1.763	2.651	BCCH
1902.wav	0.769	4.836	TUTI
1902.wav	8.547	9.713	WOTH
1903.wav	7.590	8.074	WOTH
1903.wav	1.179	3.236	WOTH
1903.wav	5.180	6.864	WOTH
1903.wav	4.632	5.629	EATO
1903.wav	4.385	4.945	WOTH
1903.wav	2.485	4.660	OVEN
1903.wav	8.279	8.737	BTNW
1904.wav	0.093	1.035	EATO
1904.wav	0.243	1.242	BCCH
1904.wav	1.595	1.987	WOTH
1904.wav	8.077	10.000	TUTI
1905.wav	9.299	10.000	WOTH
1905.wav	8.687	9.343	BCCH
1905.wav	5.400	6.172	AMRE
1906.wav	0.992	1.601	EATO
1906.wav	1.971	2.445	REVI
1906.wav	4.724	5.767	WOTH
1906.wav	9.083	9.682	WOTH
1906.wav	5.950	7.709	OVEN
1907.wav	9.667	10.000	WOTH
1907.wav	6.717	8.120	KEWA
1907.wav	2.234	3.862	EATO
1908.wav	6.195	8.764	TUTI
1908.wav	5.487	7.724	OVEN
1908.wav	9.299	9.842	EATO
1908.wav	3.677	5.154	KEWA
1908.wav	6.444	6.800	REVI
1908.wav	2.016	2.408	WOTH
1908.wav	0.503	1.065	BLJA
1908.wav	9.749	10.000	WOTH
1908.wav	7.175	8.147	WOTH
1909.wav	8.556	9.722	WOTH
191.wav	5.042	7.276	AMCR
191.wav	4.400	5.918	KEWA
191.wav	3.111	4.214	SCTA
191.wav	5.903	6.801	NOCA
191.wav	7.828	8.291	REVI
191.wav	3.386	4.261	AMRE
191.wav	7.209	9.588	NOCA
191.wav	2.241	3.167	BCCH
1910.wav	8.683	10.000	BAWW
1910.wav	4.790	5.831	BCCH
1910.wav	7.133	7.525	WOTH
1910.wav	5.712	6.091	REVI
1910.wav	5.661	6.145	WOTH
1910.wav	0.536	1.305	EATO
1910.wav	0.799	1.191	WOTH
1910.wav	0.952	2.502	KEWA
1910.wav	2.376	3.022	TUTI
1910.wav	5.126	6.344	EATO
1911.wav	1.239	2.405	WOTH
1912.wav	2.727	3.287	WOTH
1912.wav	0.380	2.138	OVEN
1912.wav	9.234	10.000	EATO
1912.wav	5.999	6.998	WOTH
1912.wav	5.580	6.207	BTNW
1912.wav	5.535	7.773	OVEN
1912.wav	4.313	5.310	EATO
1913.wav	5.138	7.350	SCTA
1913.wav	5.423	6.807	EATO
1913.wav	1.775	2.260	WOTH
1914.wav	2.951	3.389	WOTH
1915.wav	4.146	4.756	EATO
1915.wav	8.480	10.000	AMCR
1915.wav	3.234	4.918	WOTH
1915.wav	2.644	2.992	BHCO
1915.wav	9.115	10.000	WOTH
1915.wav	9.002	10.000	NOCA
1915.wav	1.317	2.282	BCCH
1915.wav	1.037	1.308	EATO
1915.wav	0.784	2.468	WOTH
1915.wav	9.461	10.000	BTNW
1916.wav	8.717	10.000	KEWA
1916.wav	6.117	6.463	WOTH
1916.wav	6.304	10.000	AMCR
1916.wav	4.861	5.434	BAWW
1916.wav	2.569	5.716	NOCA
1916.wav	2.422	3.641	EATO
1916.wav	1.688	2.653	BCCH
1917.wav	6.739	7.808	WOTH
1917.wav	3.577	5.514	KEWA
1917.wav	4.687	5.230	EATO
1918.wav	5.564	6.572	AMRE
1918.wav	5.140	5.740	WOTH
1918.wav	2.235	2.742	WOTH
1918.wav	1.023	3.153	SCTA
1918.wav	6.023	7.204	KEWA
1919.wav	3.530	4.529	WOTH
1919.wav	1.187	2.479	EATO
1919.wav	2.618	3.010	RBWO
192.wav	7.397	8.228	AMRE
192.wav	0.994	1.479	WOTH
192.wav	2.710	3.190	REVI
192.wav	3.392	5.341	BAWW
1920.wav	2.326	3.397	TUTI
1920.wav	2.207	8.586	AMCR
1920.wav	2.173	2.518	WOTH
1920.wav	3.748	4.328	RBWO
1920.wav	0.723	1.589	WOTH
1920.wav	0.322	2.408	SCTA
1920.wav	4.138	5.304	WOTH
1920.wav	6.431	6.681	REVI
1920.wav	7.153	8.059	WOTH
1921.wav	7.422	7.858	REVI
1921.wav	6.333	6.875	EATO
1921.wav	3.646	4.103	BTNW
1921.wav	3.332	3.770	WOTH
1921.wav	2.596	3.156	WOTH
1921.wav	2.515	3.142	BTNW
1921.wav	1.349	2.353	BCCH
1921.wav	7.455	8.649	AMRE
1921.wav	4.946	5.852	WOTH
1922.wav	3.222	6.317	TUTI
1922.wav	5.662	6.146	WOTH
1922.wav	9.200	10.000	EATO
1923.wav	8.178	9.085	WOTH
1923.wav	6.691	7.083	WOTH
1923.wav	1.054	2.438	EATO
1923.wav	0.336	0.682	WOTH
1924.wav	1.738	2.518	WOTH
1924.wav	4.995	6.708	TUTI
1924.wav	6.647	7.646	WOTH
1924.wav	1.278	2.496	EATO
1924.wav	8.574	9.012	WOTH
1924.wav	9.138	10.000	SCTA
1924.wav	7.706	8.705	BCCH
1925.wav	2.320	2.920	WOTH
1925.wav	5.335	5.673	KEWA
1926.wav	8.779	9.446	WOTH
1926.wav	7.978	8.250	EATO
1926.wav	6.047	7.996	BAWW
1926.wav	5.168	7.063	WOTH
1926.wav	1.319	1.597	REVI
1926.wav	4.209	4.809	WOTH
1926.wav	0.637	2.574	KEWA
1927.wav	7.715	8.714	WOTH
1927.wav	2.824	3.731	WOTH
1927.wav	1.636	3.083	EATO
1927.wav	1.513	2.138	BCCH
1928.wav	4.152	5.780	EATO
1928.wav	4.953	5.553	WOTH
1928.wav	6.953	8.119	WOTH
1928.wav	3.973	5.999	AMCR
1928.wav	0.614	1.792	TUTI
1928.wav	2.636	3.079	REVI
1928.wav	1.243	2.116	WOTH
1928.wav	3.292	3.638	WOTH
1929.wav	7.903	8.463	WOTH
1929.wav	6.057	8.988	NOCA
1929.wav	4.777	5.123	WOTH
1929.wav	4.043	5.427	EATO
1929.wav	3.715	4.342	BTNW
1929.wav	0.537	1.021	WOTH
1929.wav	1.748	2.831	BCCH
1929.wav	3.396	4.945	KEWA
193.wav	6.166	7.278	AMRE
1930.wav	9.570	10.000	WOTH
1930.wav	7.949	9.577	EATO
1930.wav	3.192	4.322	EATO
1931.wav	3.486	6.055	TUTI
1931.wav	0.913	1.473	WOTH
1931.wav	7.763	8.547	RBWO
1931.wav	9.132	9.741	EATO
1931.wav	6.284	6.827	EATO
1931.wav	7.185	8.514	EATO
1931.wav	7.925	8.525	WOTH
1931.wav	6.104	7.103	WOTH
1932.wav	9.230	10.000	WOTH
1932.wav	6.821	9.011	EATO
1932.wav	5.967	6.686	OVEN
1932.wav	4.937	5.329	WOTH
1932.wav	1.942	2.201	BTNW
1932.wav	1.544	6.574	TUTI
1933.wav	9.247	10.000	WOTH
1934.wav	0.106	1.187	AMRE
1934.wav	1.905	2.587	WOTH
1934.wav	4.077	4.759	WOTH
1934.wav	1.357	2.083	BHCO
1935.wav	0.352	0.745	WOTH
1935.wav	3.326	4.492	WOTH
1935.wav	3.339	3.966	BTNW
1936.wav	3.251	7.318	TUTI
1936.wav	6.456	7.065	WOTH
1936.wav	6.051	6.508	BTNW
1936.wav	0.179	0.617	WOTH
1937.wav	9.627	10.000	AMRE
1937.wav	5.967	6.889	AMRE
1937.wav	1.265	1.611	WOTH
1937.wav	2.363	3.334	WOTH
1937.wav	3.750	4.759	AMRE
1937.wav	4.854	5.463	EATO
1937.wav	4.969	5.738	WOTH
1937.wav	6.074	6.430	REVI
1938.wav	3.713	4.151	WOTH
1938.wav	6.936	7.618	WOTH
1938.wav	3.562	4.099	TUTI
1938.wav	5.380	5.887	WOTH
1939.wav	8.430	9.029	WOTH
194.wav	0.241	1.353	AMRE
194.wav	1.356	1.873	REVI
194.wav	3.710	3.963	REVI
1940.wav	2.513	3.086	BAWW
1940.wav	0.457	1.139	WOTH
1941.wav	1.934	4.578	WOTH
1941.wav	6.685	7.285	WOTH
1941.wav	9.328	9.684	REVI
1941.wav	9.246	10.000	EATO
1941.wav	7.768	8.207	BHCO
1942.wav	8.110	8.859	TUTI
1942.wav	7.760	8.302	EATO
1942.wav	6.980	8.658	OVEN
1942.wav	6.353	7.577	NOCA
1942.wav	2.272	2.618	WOTH
1942.wav	1.172	1.854	WOTH
1942.wav	9.471	10.000	BCCH
1943.wav	8.854	10.000	AMCR
1943.wav	1.188	2.115	BCCH
1943.wav	6.201	7.394	AMRE
1943.wav	9.076	9.468	WOTH
1943.wav	5.046	6.272	WOTH
1944.wav	2.260	2.942	WOTH
1945.wav	6.669	8.712	WOTH
1945.wav	6.094	8.663	TUTI
1945.wav	5.014	6.194	EATO
1945.wav	3.413	3.898	WOTH
1945.wav	2.902	4.685	BAWW
1945.wav	2.415	3.799	EATO
1945.wav	0.751	2.030	OVEN
1945.wav	9.350	9.893	EATO
1946.wav	5.812	8.350	BAWW
1946.wav	3.304	4.839	BTNW
1946.wav	9.657	10.000	EATO
1946.wav	6.292	7.264	WOTH
1946.wav	0.702	1.421	OVEN
1947.wav	9.416	9.923	WOTH
1948.wav	9.367	10.000	WOTH
1948.wav	7.956	9.584	EATO
1948.wav	2.177	2.720	EATO
1948.wav	1.123	3.047	SCTA
1948.wav	2.713	3.151	WOTH
1948.wav	3.512	4.923	WOTH
1949.wav	4.561	5.069	WOTH
195.wav	0.227	1.411	AMRE
195.wav	5.169	5.758	BTNW
195.wav	0.149	0.868	OVEN
1950.wav	7.142	7.676	REVI
1950.wav	7.880	8.318	WOTH
1950.wav	0.364	1.336	WOTH
1951.wav	3.558	4.250	BTNW
1951.wav	3.936	5.320	EATO
1951.wav	1.320	1.880	WOTH
1952.wav	4.422	5.329	WOTH
1952.wav	8.810	9.242	BTNW
1952.wav	3.902	5.120	EATO
1953.wav	0.512	1.512	BCCH
1953.wav	9.017	10.000	AMCR
1953.wav	7.578	8.485	WOTH
1953.wav	7.347	8.676	EATO
1953.wav	6.879	7.225	WOTH
1953.wav	9.078	9.510	BTNW
1953.wav	6.342	8.175	SCTA
1953.wav	4.040	5.012	WOTH
1953.wav	2.939	3.424	WOTH
1953.wav	1.241	1.501	BTNW
1954.wav	1.258	2.549	TUTI
1954.wav	2.416	3.894	KEWA
1954.wav	4.077	5.075	WOTH
1954.wav	6.761	7.802	BCCH
1954.wav	2.425	3.591	WOTH
1955.wav	6.218	6.725	WOTH
1955.wav	5.539	6.468	AMRE
1955.wav	7.094	8.271	TUTI
1955.wav	6.187	8.025	OVEN
1955.wav	7.088	8.087	WOTH
1955.wav	8.163	9.906	BAWW
1956.wav	6.885	7.559	SCTA
1956.wav	4.922	5.268	WOTH
1956.wav	0.926	1.966	EATO
1957.wav	8.882	10.000	WOTH
1957.wav	3.856	4.340	WOTH
1957.wav	7.209	7.669	WOTH
1957.wav	1.680	2.953	EATO
1957.wav	3.051	5.181	SCTA
1957.wav	3.734	4.066	EATO
1958.wav	6.156	8.178	BAWW
1958.wav	0.481	1.480	WOTH
1958.wav	8.521	10.000	WOTH
1959.wav	9.321	9.653	EATO
1959.wav	9.638	10.000	WOTH
1959.wav	8.198	8.705	WOTH
1959.wav	2.975	4.106	EATO
1959.wav	4.376	4.936	WOTH
1959.wav	5.867	6.466	WOTH
1959.wav	6.424	7.597	AMRE
1959.wav	6.079	7.398	BTNW
196.wav	7.543	8.515	WOTH
196.wav	2.666	3.004	KEWA
196.wav	6.687	7.961	EATO
196.wav	3.424	4.772	SCTA
196.wav	4.831	6.015	AMRE
196.wav	0.407	1.681	EATO
196.wav	5.654	6.254	WOTH
1960.wav	0.296	1.392	WOTH
1960.wav	3.128	3.738	EATO
1960.wav	4.304	5.982	OVEN
1960.wav	7.585	8.069	WOTH
1960.wav	2.134	2.855	AMRE
1961.wav	2.980	3.569	BTNW
1961.wav	5.842	6.814	WOTH
1961.wav	3.342	5.870	NOCA
1961.wav	1.407	2.492	EATO
1961.wav	7.509	8.069	WOTH
1961.wav	6.727	8.560	SCTA
1961.wav	5.847	6.456	EATO
1962.wav	8.589	9.973	EATO
1962.wav	9.063	9.547	WOTH
1962.wav	9.617	10.000	NOCA
1962.wav	0.122	1.029	WOTH
1962.wav	1.643	3.327	WOTH
1963.wav	7.008	7.690	WOTH
1964.wav	2.007	4.486	NOCA
1964.wav	2.033	2.940	WOTH
1964.wav	3.502	4.675	AMRE
1964.wav	5.505	5.851	WOTH
1965.wav	1.406	1.798	WOTH
1966.wav	6.315	6.997	WOTH
1966.wav	5.473	6.119	TUTI
1966.wav	9.123	10.000	TUTI
1966.wav	0.278	1.185	WOTH
1966.wav	5.072	5.469	REVI
1966.wav	6.080	6.929	BCCH
1967.wav	1.374	1.707	EATO
1967.wav	0.239	2.077	OVEN
1967.wav	2.701	4.385	WOTH
1967.wav	2.946	3.715	EATO
1968.wav	3.720	4.329	WOTH
1968.wav	6.617	8.301	WOTH
1969.wav	1.451	1.843	WOTH
1969.wav	5.449	6.615	WOTH
1969.wav	0.378	0.967	BTNW
197.wav	5.163	5.670	WOTH
197.wav	6.395	6.858	REVI
197.wav	1.852	2.480	BTNW
197.wav	4.494	5.325	AMRE
197.wav	3.411	3.757	WOTH
197.wav	2.761	3.761	BCCH
197.wav	8.332	10.000	OVEN
197.wav	2.609	3.378	EATO
1970.wav	1.856	2.248	WOTH
1970.wav	6.713	7.152	WOTH
1971.wav	8.362	9.641	OVEN
1971.wav	7.543	8.709	WOTH
1972.wav	8.143	9.817	NOCA
1972.wav	3.241	3.781	RBWO
1972.wav	3.520	5.470	WOTH
1972.wav	6.775	8.425	EATO
1972.wav	0.295	0.838	EATO
1972.wav	2.555	3.888	BCCH
1972.wav	5.103	5.441	KEWA
1973.wav	0.448	1.355	WOTH
1973.wav	8.401	10.000	NOCA
1973.wav	8.123	9.122	WOTH
1973.wav	5.359	6.356	EATO
1973.wav	5.385	5.939	TUTI
1973.wav	5.245	7.091	WOTH
1973.wav	7.318	8.604	SCTA
1973.wav	8.022	8.910	BCCH
1974.wav	3.002	3.771	EATO
1974.wav	4.048	5.573	EATO
1974.wav	0.619	0.964	WOTH
1974.wav	4.492	6.574	NOCA
1974.wav	8.890	9.397	WOTH
1974.wav	6.096	6.695	WOTH
1975.wav	9.572	10.000	WOTH
1975.wav	1.712	3.295	EATO
1975.wav	6.798	8.072	EATO
1975.wav	3.338	4.310	WOTH
1975.wav	8.428	9.027	WOTH
1975.wav	6.948	7.920	WOTH
1975.wav	5.997	6.557	WOTH
1975.wav	0.633	1.167	REVI
1976.wav	1.456	2.459	BCCH
1976.wav	3.585	4.842	WOTH
1976.wav	5.210	5.679	TUTI
1976.wav	5.552	6.481	AMRE
1976.wav	7.077	8.243	WOTH
1976.wav	0.227	1.168	EATO
1976.wav	8.455	9.454	WOTH
1977.wav	0.141	2.271	SCTA
1977.wav	4.892	5.399	WOTH
1977.wav	7.378	9.220	BCCH
1977.wav	0.941	1.481	RBWO
1977.wav	1.717	3.401	WOTH
1977.wav	8.643	9.292	BTNW
1977.wav	9.642	10.000	WOTH
1978.wav	8.333	9.240	WOTH
1978.wav	7.301	8.050	TUTI
1978.wav	6.622	7.744	WOTH
1978.wav	4.954	5.462	WOTH
1978.wav	8.304	9.434	EATO
1978.wav	0.194	1.468	EATO
1978.wav	0.981	2.174	AMRE
1979.wav	4.221	4.613	WOTH
1979.wav	4.427	5.885	BCCH
198.wav	4.048	5.541	AMRE
1980.wav	8.753	9.362	WOTH
1981.wav	7.283	8.132	BCCH
1981.wav	1.573	2.182	WOTH
1981.wav	0.247	1.219	WOTH
1982.wav	5.925	6.317	WOTH
1983.wav	0.002	0.562	WOTH
1983.wav	5.705	7.182	KEWA
1983.wav	4.271	5.545	EATO
1983.wav	1.771	2.201	TUTI
1983.wav	9.628	9.974	WOTH
1984.wav	7.546	8.712	WOTH
1984.wav	5.748	7.195	EATO
1984.wav	4.934	5.906	WOTH
1984.wav	3.263	8.204	NOCA
1985.wav	9.588	9.980	RBWO
1985.wav	7.867	8.549	WOTH
1985.wav	7.238	8.530	EATO
1985.wav	1.387	2.678	EATO
1985.wav	3.668	5.905	OVEN
1986.wav	3.806	4.979	AMRE
1986.wav	1.673	2.644	WOTH
1987.wav	8.312	9.478	WOTH
1988.wav	9.738	10.000	WOTH
1990.wav	1.273	2.957	WOTH
1990.wav	4.206	4.975	EATO
1991.wav	0.408	1.315	WOTH
1991.wav	6.808	10.000	AMCR
1991.wav	3.257	4.650	BGGN
1991.wav	3.390	3.897	WOTH
1991.wav	8.541	9.772	WOTH
1991.wav	2.057	2.600	EATO
1991.wav	2.857	3.466	EATO
1991.wav	4.146	4.838	BTNW
1991.wav	5.479	6.450	WOTH
1992.wav	7.336	8.813	KEWA
1992.wav	1.190	1.910	OVEN
1992.wav	6.135	6.744	WOTH
1992.wav	4.663	5.539	AMRE
1993.wav	3.343	5.182	OVEN
1993.wav	1.225	2.787	WOTH
1993.wav	4.463	6.195	BCCH
1993.wav	5.000	6.273	EATO
1993.wav	3.716	4.745	AMRE
1993.wav	9.741	10.000	EATO
1993.wav	7.113	8.244	EATO
1993.wav	6.654	7.135	REVI
1994.wav	5.024	6.628	WOTH
1994.wav	9.130	10.000	WOTH
1995.wav	7.626	8.064	WOTH
1996.wav	0.562	1.460	NOCA
1996.wav	1.453	3.602	SCTA
1996.wav	2.919	4.382	WOTH
