filename	onset	offset	event_label
3783.wav	9.528	9.778	RBWO
3783.wav	9.516	10.000	REVI
3783.wav	6.522	8.303	WOTH
3783.wav	4.828	5.365	TUTI
3783.wav	4.095	4.655	WOTH
3783.wav	2.220	3.003	RBWO
3784.wav	8.131	8.415	RBWO
3784.wav	0.496	4.432	NOCA
3784.wav	1.537	1.821	RBWO
3784.wav	2.161	3.435	EATO
3784.wav	5.968	7.989	BAWW
3784.wav	6.937	7.209	EATO
3784.wav	9.525	10.000	SCTA
3784.wav	9.254	9.797	EATO
3784.wav	9.036	9.911	AMRE
3785.wav	1.262	2.498	SCTA
3785.wav	9.334	10.000	WOTH
3785.wav	7.993	10.000	AMCR
3785.wav	6.504	7.888	EATO
3785.wav	2.600	3.385	RBWO
3785.wav	2.283	2.622	KEWA
3785.wav	0.903	1.388	WOTH
3785.wav	9.493	10.000	EATO
3786.wav	0.306	0.645	KEWA
3786.wav	0.677	1.463	RBWO
3786.wav	0.872	3.002	SCTA
3786.wav	2.142	2.685	EATO
3786.wav	2.715	3.255	RBWO
3786.wav	2.990	4.281	EATO
3786.wav	6.922	7.522	WOTH
3786.wav	4.940	5.378	WOTH
3786.wav	3.632	9.297	AMCR
3786.wav	4.485	5.758	EATO
3788.wav	3.213	3.997	RBWO
3788.wav	3.761	4.443	WOTH
3788.wav	4.081	4.956	AMRE
3788.wav	5.520	10.000	NOCA
3788.wav	5.641	7.159	KEWA
3788.wav	9.199	9.452	REVI
3788.wav	8.618	10.000	BTNW
3788.wav	6.379	6.920	RBWO
3789.wav	9.096	9.415	RBWO
3789.wav	8.679	9.090	REVI
3789.wav	2.483	2.875	WOTH
379.wav	5.082	6.111	AMRE
3790.wav	5.416	10.000	NOCA
3790.wav	5.214	6.506	EATO
3790.wav	0.564	1.103	RBWO
3791.wav	1.842	2.279	RBWO
3792.wav	0.961	1.849	RBWO
3792.wav	1.523	3.014	NOCA
3793.wav	1.325	2.200	RBWO
3793.wav	7.342	7.930	RBWO
3793.wav	9.468	10.000	SCTA
3794.wav	1.231	1.819	RBWO
3794.wav	2.973	3.600	BTNW
3794.wav	3.056	4.385	EATO
3794.wav	6.238	7.019	EATO
3794.wav	0.819	1.257	WOTH
3794.wav	6.565	6.956	RBWO
3794.wav	7.651	8.712	RBWO
3795.wav	5.703	7.461	OVEN
3795.wav	2.341	2.894	NOCA
3795.wav	5.623	6.166	EATO
3795.wav	8.503	8.895	RBWO
3795.wav	9.685	10.000	EATO
3796.wav	3.540	3.790	REVI
3796.wav	4.915	5.456	RBWO
3796.wav	6.782	7.032	BHCO
3796.wav	6.950	7.991	BCCH
3796.wav	7.892	8.248	REVI
3797.wav	8.541	9.999	BCCH
3797.wav	3.647	4.576	AMRE
3797.wav	7.581	8.208	BTNW
3797.wav	2.887	3.476	BTNW
3797.wav	7.721	8.261	RBWO
3797.wav	0.011	0.404	WOTH
3797.wav	0.682	1.465	RBWO
3798.wav	6.914	7.233	RBWO
3798.wav	8.207	9.082	RBWO
3798.wav	6.819	7.588	EATO
3799.wav	0.218	0.655	REVI
3799.wav	1.852	2.136	RBWO
3799.wav	7.694	9.023	EATO
38.wav	4.334	7.877	AMCR
38.wav	4.581	5.124	EATO
38.wav	2.709	4.337	EATO
38.wav	3.928	4.777	BCCH
38.wav	7.939	9.259	BTNW
38.wav	1.122	2.002	BCCH
38.wav	1.208	1.751	EATO
38.wav	5.628	6.593	BCCH
380.wav	4.101	4.585	WOTH
380.wav	9.526	10.000	AMRE
380.wav	9.041	9.480	BHCO
380.wav	1.243	1.723	REVI
3800.wav	2.967	3.548	RBWO
3800.wav	6.672	7.018	WOTH
3800.wav	2.983	3.243	BTNW
3800.wav	4.058	5.743	WOTH
3800.wav	7.495	8.083	RBWO
3800.wav	7.607	7.866	BTNW
3800.wav	8.903	9.687	RBWO
3800.wav	3.394	4.668	EATO
3801.wav	4.758	5.889	EATO
3801.wav	9.025	10.000	BCCH
3801.wav	8.888	9.427	RBWO
3801.wav	8.369	9.594	NOCA
3801.wav	7.037	7.924	RBWO
3801.wav	6.655	7.581	BCCH
3802.wav	1.282	2.836	AMRE
3802.wav	7.724	8.653	AMRE
3802.wav	6.963	7.600	RBWO
3802.wav	6.886	8.334	EATO
3802.wav	4.747	5.429	WOTH
3802.wav	9.242	9.492	REVI
3802.wav	3.295	5.321	AMCR
3802.wav	3.146	3.538	WOTH
3802.wav	3.366	4.254	RBWO
3803.wav	7.557	8.145	RBWO
3803.wav	5.232	7.213	WOTH
3803.wav	5.075	5.684	EATO
3803.wav	4.135	5.136	NOCA
3803.wav	3.201	4.879	OVEN
3803.wav	2.589	3.918	EATO
3803.wav	1.166	1.735	REVI
3803.wav	0.703	1.385	WOTH
3803.wav	0.644	1.828	AMRE
3804.wav	8.937	9.561	BCCH
3804.wav	8.121	8.720	WOTH
3804.wav	7.933	8.560	BTNW
3804.wav	1.273	2.007	BCCH
3804.wav	0.093	0.775	WOTH
3804.wav	9.397	9.937	RBWO
3805.wav	4.145	4.772	BTNW
3805.wav	4.350	5.134	RBWO
3806.wav	7.016	7.802	RBWO
3807.wav	6.797	8.653	SCTA
3807.wav	7.168	7.648	REVI
3807.wav	4.269	5.495	SCTA
3807.wav	6.478	7.032	TUTI
3807.wav	5.227	5.707	REVI
3807.wav	5.457	6.332	RBWO
3808.wav	1.196	1.635	BHCO
3808.wav	7.903	8.844	EATO
3808.wav	2.655	4.433	EATO
3808.wav	5.831	6.719	RBWO
3808.wav	3.690	4.689	WOTH
3809.wav	6.653	7.045	RBWO
3809.wav	2.913	3.163	REVI
3809.wav	3.999	5.446	EATO
3809.wav	6.374	7.023	BTNW
3809.wav	0.093	4.029	NOCA
3809.wav	0.930	1.404	REVI
381.wav	1.620	2.793	AMRE
3810.wav	2.986	4.380	BGGN
3810.wav	2.351	3.239	RBWO
3810.wav	5.445	7.492	SCTA
3810.wav	1.277	2.152	RBWO
3811.wav	8.617	8.936	RBWO
3812.wav	7.919	8.611	BTNW
3812.wav	0.814	2.442	EATO
3812.wav	8.919	10.000	AMCR
3812.wav	1.015	1.890	RBWO
3812.wav	7.094	7.943	BCCH
3812.wav	5.347	6.029	WOTH
3812.wav	4.584	5.068	WOTH
3812.wav	4.039	4.968	AMRE
3813.wav	2.245	2.845	WOTH
3813.wav	7.268	7.904	RBWO
3813.wav	7.962	8.837	AMRE
3813.wav	4.957	6.701	BAWW
3814.wav	7.001	8.674	NOCA
3814.wav	0.920	2.023	SCTA
3814.wav	1.027	1.470	REVI
3814.wav	4.727	5.900	AMRE
3814.wav	3.227	4.225	WOTH
3814.wav	2.575	3.114	RBWO
3814.wav	7.239	7.799	WOTH
3814.wav	2.034	3.363	EATO
3814.wav	0.510	1.676	WOTH
3814.wav	7.905	8.846	EATO
3815.wav	8.125	9.013	RBWO
3815.wav	7.479	7.858	REVI
3815.wav	5.067	5.583	BHCO
3815.wav	5.024	5.541	REVI
3815.wav	4.097	5.263	WOTH
3815.wav	3.758	4.492	BCCH
3815.wav	1.531	2.131	WOTH
3816.wav	4.315	4.661	WOTH
3816.wav	6.873	7.881	RBWO
3816.wav	7.051	7.509	BTNW
3816.wav	7.383	7.821	WOTH
3816.wav	8.919	9.376	BTNW
3816.wav	9.474	10.000	KEWA
3816.wav	1.053	2.472	WOTH
3816.wav	1.300	2.928	EATO
3817.wav	2.648	3.814	WOTH
3817.wav	0.340	2.058	SCTA
3817.wav	9.156	10.000	OVEN
3817.wav	7.089	9.219	SCTA
3817.wav	2.969	3.219	RBWO
3817.wav	5.036	6.484	EATO
3817.wav	5.842	8.080	OVEN
3818.wav	8.436	9.219	RBWO
3818.wav	4.463	5.087	BCCH
3818.wav	3.511	3.783	EATO
3818.wav	6.690	7.175	WOTH
3818.wav	2.198	2.981	RBWO
3818.wav	2.598	3.105	WOTH
3818.wav	7.356	9.454	OVEN
3818.wav	7.961	8.733	AMRE
3819.wav	4.917	5.451	REVI
3819.wav	5.765	6.931	WOTH
3819.wav	4.781	6.498	SCTA
3819.wav	4.676	4.926	AMRE
3819.wav	3.735	5.213	KEWA
3819.wav	2.677	2.927	RBWO
3819.wav	5.853	7.030	TUTI
3819.wav	6.942	8.025	BCCH
382.wav	8.990	9.821	AMRE
382.wav	1.448	2.020	BAWW
382.wav	3.632	4.192	WOTH
382.wav	7.597	7.989	WOTH
382.wav	2.166	3.131	BCCH
382.wav	1.638	2.081	REVI
382.wav	1.311	1.743	BTNW
3820.wav	2.807	3.199	RBWO
3820.wav	9.408	10.000	BCCH
3821.wav	9.395	10.000	WOTH
3821.wav	6.818	7.174	REVI
3821.wav	2.610	3.713	SCTA
3821.wav	0.636	1.028	RBWO
3822.wav	7.163	7.600	RBWO
3822.wav	4.975	5.367	WOTH
3822.wav	9.210	10.000	WOTH
3822.wav	6.533	7.706	AMRE
3822.wav	2.099	2.884	RBWO
3822.wav	0.447	0.981	REVI
3823.wav	4.310	6.016	SCTA
3823.wav	4.100	4.616	REVI
3823.wav	4.231	4.811	RBWO
3823.wav	2.801	3.391	BTNW
3823.wav	0.964	2.049	EATO
3823.wav	7.962	10.000	AMCR
3823.wav	6.158	7.431	EATO
3823.wav	7.582	8.025	REVI
3823.wav	8.436	8.976	RBWO
3824.wav	0.794	1.186	RBWO
3825.wav	2.017	2.905	RBWO
3825.wav	7.841	9.778	KEWA
3825.wav	6.718	7.509	BCCH
3825.wav	2.665	3.384	OVEN
3825.wav	1.449	2.580	EATO
3825.wav	8.256	8.790	REVI
3825.wav	0.804	1.248	REVI
3825.wav	0.356	0.898	EATO
3826.wav	4.556	5.144	RBWO
3827.wav	3.011	3.648	RBWO
3827.wav	1.002	1.909	WOTH
3828.wav	7.758	9.106	SCTA
3828.wav	0.068	0.321	REVI
3828.wav	4.532	4.969	RBWO
3828.wav	4.529	4.926	REVI
3828.wav	3.146	4.231	EATO
3828.wav	3.110	3.650	RBWO
3828.wav	1.548	2.995	EATO
3828.wav	7.219	8.385	WOTH
3829.wav	4.386	5.305	SCTA
3829.wav	1.502	2.542	EATO
3829.wav	8.602	9.385	RBWO
3829.wav	8.433	9.433	BCCH
3829.wav	8.891	10.000	BTNW
3829.wav	7.592	8.133	RBWO
3829.wav	6.063	6.790	BHCO
3829.wav	4.510	5.119	WOTH
3829.wav	5.627	7.074	EATO
383.wav	4.584	4.834	AMRE
3830.wav	6.759	7.647	RBWO
3830.wav	6.182	6.662	REVI
3830.wav	5.843	6.382	RBWO
3831.wav	5.560	7.989	NOCA
3831.wav	0.810	1.267	BTNW
3831.wav	1.444	1.722	REVI
3831.wav	2.594	2.878	RBWO
3831.wav	9.437	9.978	RBWO
3831.wav	7.677	7.961	RBWO
3832.wav	7.931	9.315	EATO
3832.wav	5.325	6.109	RBWO
3832.wav	4.872	5.264	WOTH
3832.wav	3.521	3.913	WOTH
3833.wav	6.422	6.859	RBWO
3833.wav	2.109	3.335	SCTA
3833.wav	2.996	3.315	RBWO
3834.wav	1.562	3.190	EATO
3834.wav	4.719	5.355	RBWO
3834.wav	8.906	10.000	WOTH
3835.wav	6.758	8.442	WOTH
3835.wav	5.183	6.105	AMRE
3835.wav	9.140	10.000	SCTA
3835.wav	3.104	4.075	WOTH
3835.wav	1.061	1.650	BTNW
3835.wav	0.811	1.392	RBWO
3835.wav	9.682	10.000	RBWO
3836.wav	4.488	4.880	RBWO
3837.wav	5.748	6.288	RBWO
3837.wav	5.509	5.966	BTNW
3837.wav	8.887	10.000	TUTI
3838.wav	1.635	2.418	RBWO
3838.wav	9.393	10.000	EATO
3838.wav	1.721	3.405	WOTH
3839.wav	1.672	2.284	KEWA
3839.wav	0.055	1.346	EATO
3839.wav	9.131	9.670	RBWO
3839.wav	9.592	10.000	NOCA
3839.wav	8.596	8.928	EATO
3839.wav	3.793	5.721	EATO
3839.wav	0.582	1.489	WOTH
384.wav	1.752	2.259	WOTH
384.wav	8.584	9.583	WOTH
384.wav	6.024	6.996	WOTH
384.wav	7.351	8.979	EATO
384.wav	8.560	10.000	AMRE
384.wav	5.694	6.130	REVI
384.wav	4.755	5.682	BCCH
3840.wav	3.765	4.550	RBWO
3840.wav	5.073	6.255	KEWA
3841.wav	0.267	0.517	REVI
3841.wav	1.369	1.619	RBWO
3841.wav	0.580	1.119	RBWO
3841.wav	2.551	3.492	EATO
3841.wav	7.370	8.500	EATO
3842.wav	2.992	3.625	RBWO
3842.wav	7.233	7.579	WOTH
3842.wav	8.111	9.384	EATO
3842.wav	7.179	8.291	AMRE
3842.wav	5.665	6.639	RBWO
3842.wav	3.830	4.080	RBWO
3842.wav	2.749	3.720	WOTH
3843.wav	1.870	2.410	RBWO
3843.wav	3.451	3.723	EATO
3844.wav	7.174	7.848	SCTA
3844.wav	7.398	8.184	RBWO
3844.wav	7.494	9.178	WOTH
3844.wav	3.596	3.942	WOTH
3844.wav	3.725	4.164	BHCO
3844.wav	1.272	2.179	WOTH
3844.wav	6.130	8.416	NOCA
3844.wav	4.478	5.365	RBWO
3844.wav	9.555	10.000	BCCH
3844.wav	4.412	5.741	EATO
3845.wav	2.999	4.393	BGGN
3845.wav	2.213	2.850	RBWO
3846.wav	1.672	1.956	RBWO
3846.wav	4.443	4.693	RBWO
3847.wav	0.229	3.160	NOCA
3847.wav	1.294	2.027	BCCH
3847.wav	4.424	5.207	RBWO
3847.wav	7.168	8.299	EATO
3847.wav	9.007	9.791	RBWO
3848.wav	6.530	7.611	AMRE
3848.wav	6.661	7.099	RBWO
3848.wav	8.331	9.088	REVI
3848.wav	8.423	9.096	SCTA
3848.wav	4.882	5.531	BTNW
3848.wav	2.049	2.592	EATO
3848.wav	9.417	10.000	EATO
3848.wav	5.753	7.928	OVEN
3848.wav	1.024	1.651	BTNW
3849.wav	0.890	1.470	RBWO
385.wav	7.588	7.838	REVI
385.wav	9.516	10.000	AMRE
3850.wav	4.086	4.961	RBWO
3851.wav	6.058	6.377	RBWO
3851.wav	7.899	8.556	BCCH
3851.wav	8.280	9.572	EATO
3851.wav	7.806	8.590	RBWO
3851.wav	8.491	9.905	AMCR
3851.wav	0.746	2.019	EATO
3852.wav	7.666	7.950	RBWO
3853.wav	0.001	0.785	RBWO
3853.wav	3.080	3.772	BTNW
3853.wav	5.287	5.824	REVI
3853.wav	8.014	9.334	BTNW
3854.wav	0.477	1.558	AMRE
3854.wav	5.903	6.778	RBWO
3854.wav	6.773	7.372	WOTH
3854.wav	8.679	9.112	BTNW
3855.wav	5.869	6.655	RBWO
3856.wav	2.609	6.545	NOCA
3856.wav	4.538	5.704	WOTH
3856.wav	5.704	6.744	EATO
3856.wav	7.487	8.096	EATO
3856.wav	8.357	8.984	BTNW
3856.wav	9.727	10.000	RBWO
3858.wav	0.149	0.933	RBWO
3858.wav	2.688	3.256	REVI
3858.wav	1.175	1.958	RBWO
3859.wav	3.458	4.244	RBWO
386.wav	3.239	5.162	SCTA
386.wav	1.304	1.986	WOTH
386.wav	0.437	1.518	AMRE
386.wav	1.695	4.075	NOCA
386.wav	6.248	8.776	NOCA
386.wav	0.111	0.457	WOTH
386.wav	3.255	4.588	BCCH
386.wav	1.855	2.318	REVI
386.wav	6.466	10.000	SCTA
3860.wav	8.605	9.242	RBWO
3860.wav	3.520	4.080	WOTH
3860.wav	5.289	7.213	SCTA
3860.wav	5.424	7.853	NOCA
3860.wav	6.222	7.900	OVEN
3861.wav	2.801	3.258	BTNW
3861.wav	7.277	7.561	RBWO
3861.wav	4.720	5.357	RBWO
3861.wav	3.368	3.618	RBWO
3862.wav	0.780	1.564	RBWO
3862.wav	2.009	2.401	WOTH
3862.wav	2.852	3.289	RBWO
3862.wav	8.391	10.000	NOCA
3863.wav	4.789	5.471	WOTH
3863.wav	1.177	2.361	AMRE
3863.wav	0.642	1.181	RBWO
3863.wav	1.269	1.951	WOTH
3863.wav	0.220	0.705	WOTH
3863.wav	8.485	9.268	RBWO
3863.wav	9.246	10.000	AMRE
3864.wav	0.127	1.015	RBWO
3864.wav	5.548	7.711	NOCA
3864.wav	7.404	7.736	EATO
3864.wav	2.426	3.918	AMRE
3864.wav	3.640	4.267	BTNW
3865.wav	7.246	9.396	WOTH
3865.wav	1.993	2.385	RBWO
3865.wav	2.987	4.169	KEWA
3865.wav	3.275	4.272	EATO
3865.wav	3.847	4.131	RBWO
3865.wav	6.749	8.023	EATO
3865.wav	7.239	8.945	SCTA
3865.wav	0.818	2.202	EATO
3866.wav	4.322	4.833	BHVI
3866.wav	3.304	3.978	SCTA
3866.wav	6.229	7.502	EATO
3866.wav	6.447	6.766	RBWO
3866.wav	9.494	10.000	TUTI
3866.wav	9.171	9.604	BTNW
3866.wav	1.512	2.730	EATO
3867.wav	4.701	5.240	RBWO
3868.wav	8.024	10.000	AMCR
3868.wav	8.102	8.670	REVI
3868.wav	6.434	7.708	EATO
3868.wav	9.225	10.000	RBWO
3868.wav	6.892	7.780	RBWO
3868.wav	1.573	3.078	COYE
3868.wav	6.354	6.792	WOTH
3868.wav	6.191	6.818	BTNW
3868.wav	3.703	4.928	SCTA
3869.wav	1.045	1.920	RBWO
387.wav	6.317	7.245	AMRE
387.wav	6.663	8.518	SCTA
387.wav	7.168	9.118	BAWW
387.wav	0.435	0.685	REVI
387.wav	1.272	2.269	EATO
387.wav	0.079	1.862	BAWW
387.wav	5.289	5.539	REVI
387.wav	1.363	2.045	WOTH
387.wav	1.674	2.673	BCCH
3870.wav	7.852	8.635	RBWO
3870.wav	7.272	8.979	SCTA
3870.wav	7.254	7.738	WOTH
3870.wav	2.171	2.962	BCCH
3870.wav	1.811	2.249	WOTH
3871.wav	7.742	9.579	NOCA
3871.wav	0.918	1.793	RBWO
3871.wav	2.698	3.380	WOTH
3871.wav	5.069	6.820	EATO
3871.wav	8.653	8.931	REVI
3872.wav	7.054	8.978	SCTA
3872.wav	0.018	1.202	AMRE
3872.wav	9.407	9.864	BTNW
3872.wav	1.840	2.467	BTNW
3872.wav	9.545	10.000	WOTH
3872.wav	1.490	2.709	EATO
3872.wav	5.304	6.797	AMRE
3872.wav	5.124	5.908	RBWO
3872.wav	3.791	5.010	EATO
3873.wav	5.667	6.774	RBWO
3873.wav	7.057	7.526	NOCA
3873.wav	8.044	10.000	BAWW
3873.wav	0.989	2.207	EATO
3873.wav	0.188	0.625	REVI
3874.wav	8.080	9.400	BTNW
3874.wav	6.753	8.465	TUTI
3874.wav	4.217	4.679	REVI
3874.wav	4.011	5.684	BCCH
3874.wav	3.824	4.461	RBWO
3874.wav	1.737	2.346	WOTH
3874.wav	1.293	2.519	SCTA
3874.wav	9.547	10.000	EATO
3875.wav	3.466	3.749	RBWO
3875.wav	6.545	7.545	BCCH
3875.wav	4.937	6.103	WOTH
3875.wav	1.219	4.762	AMCR
3876.wav	7.975	9.660	WOTH
3876.wav	2.952	3.913	OVEN
3876.wav	0.804	1.345	RBWO
3876.wav	0.670	1.238	REVI
3876.wav	4.076	5.017	EATO
3876.wav	5.531	6.071	RBWO
3876.wav	2.038	2.887	BCCH
3877.wav	1.755	4.234	NOCA
3877.wav	3.277	3.837	WOTH
3877.wav	4.880	6.129	RBWO
3877.wav	5.517	7.802	WOTH
3877.wav	5.618	6.387	TUTI
3877.wav	8.667	9.798	EATO
3878.wav	1.649	2.969	BTNW
3878.wav	2.806	3.339	REVI
3878.wav	4.046	5.038	BHCO
3878.wav	6.691	6.941	RBWO
3879.wav	6.909	7.694	RBWO
3879.wav	5.565	6.174	EATO
3879.wav	4.967	6.800	SCTA
388.wav	9.421	9.858	REVI
388.wav	2.408	3.520	AMRE
388.wav	2.656	3.048	WOTH
388.wav	2.313	3.587	EATO
388.wav	1.836	6.773	AMCR
3880.wav	8.216	9.091	RBWO
3880.wav	6.378	8.233	SCTA
3881.wav	4.890	5.855	BCCH
3881.wav	2.094	2.634	RBWO
3882.wav	7.320	9.587	SCTA
3882.wav	2.517	2.909	RBWO
3882.wav	2.329	3.301	WOTH
3883.wav	5.100	5.492	RBWO
3883.wav	3.459	4.975	BAWW
3883.wav	2.856	4.304	EATO
3883.wav	1.040	2.444	BTNW
3883.wav	6.271	6.662	RBWO
3883.wav	6.133	7.407	EATO
3883.wav	5.769	6.741	WOTH
3883.wav	0.566	1.840	EATO
3883.wav	6.420	7.657	SCTA
3884.wav	6.186	6.755	REVI
3884.wav	6.324	7.108	RBWO
3884.wav	5.557	7.583	AMCR
3884.wav	8.787	10.000	SCTA
3884.wav	9.110	9.363	REVI
3884.wav	0.589	5.530	NOCA
3884.wav	3.890	4.673	RBWO
3884.wav	4.636	5.197	WOTH
3885.wav	5.604	6.479	RBWO
3886.wav	4.567	6.014	EATO
3886.wav	0.222	0.506	RBWO
3887.wav	6.114	7.114	BCCH
3887.wav	2.679	3.260	RBWO
3887.wav	2.102	3.939	NOCA
3887.wav	0.681	2.310	EATO
3887.wav	6.686	8.078	AMCR
3887.wav	7.961	8.733	AMRE
3887.wav	2.589	3.438	WOTH
3887.wav	8.763	9.372	EATO
3887.wav	8.145	8.684	RBWO
3888.wav	5.857	6.444	RBWO
3889.wav	3.200	3.592	RBWO
389.wav	4.844	5.360	REVI
389.wav	5.665	6.102	REVI
389.wav	4.776	5.775	BCCH
389.wav	4.165	4.726	WOTH
389.wav	8.855	9.327	BLJA
389.wav	3.271	5.364	BAWW
389.wav	3.442	3.884	BHCO
389.wav	2.917	3.748	AMRE
389.wav	1.947	2.547	WOTH
3890.wav	6.073	7.034	OVEN
3890.wav	2.590	3.630	EATO
3890.wav	0.303	0.837	REVI
3890.wav	7.476	8.451	RBWO
3890.wav	9.618	10.000	OVEN
3891.wav	1.702	8.081	AMCR
3891.wav	8.155	8.764	WOTH
3891.wav	7.087	7.337	RBWO
3891.wav	2.399	2.959	WOTH
3892.wav	5.717	6.624	WOTH
3892.wav	6.697	7.334	RBWO
3892.wav	0.963	2.003	EATO
3892.wav	8.085	9.125	EATO
3892.wav	9.199	10.000	WOTH
3892.wav	8.776	9.560	RBWO
3892.wav	2.071	2.321	RBWO
3893.wav	7.595	8.381	RBWO
3894.wav	6.125	7.149	RBWO
3895.wav	1.853	3.527	NOCA
3895.wav	7.400	8.288	RBWO
3895.wav	8.081	8.650	REVI
3895.wav	4.366	4.993	BTNW
3896.wav	5.252	5.530	REVI
3896.wav	8.229	9.503	EATO
3896.wav	5.229	5.575	WOTH
3896.wav	7.868	9.404	BTNW
3896.wav	3.826	5.179	RBWO
3897.wav	8.535	9.172	RBWO
3898.wav	4.547	5.058	BHVI
3898.wav	2.457	2.776	RBWO
3898.wav	5.652	6.438	RBWO
3899.wav	5.569	6.196	BTNW
3899.wav	8.241	9.270	AMRE
3899.wav	6.682	6.932	RBWO
3899.wav	4.798	5.057	BTNW
3899.wav	4.361	4.997	RBWO
3899.wav	1.278	2.318	EATO
3899.wav	2.906	3.344	RBWO
3899.wav	5.499	6.946	EATO
39.wav	8.380	10.000	AMCR
39.wav	0.824	1.095	EATO
39.wav	9.146	10.000	BCCH
390.wav	5.382	6.391	AMRE
390.wav	5.295	5.648	BHCO
3900.wav	6.486	7.272	RBWO
3900.wav	8.823	9.822	BCCH
3900.wav	4.247	4.790	EATO
3900.wav	3.469	4.059	BTNW
3900.wav	0.670	1.207	REVI
3900.wav	2.228	4.314	SCTA
3900.wav	9.221	10.000	EATO
3901.wav	7.462	8.049	RBWO
3902.wav	8.207	8.749	EATO
3902.wav	0.300	0.584	RBWO
3902.wav	3.243	3.823	RBWO
3902.wav	5.574	7.123	KEWA
3902.wav	7.113	8.040	BCCH
3902.wav	9.492	10.000	AMCR
3902.wav	8.740	10.000	WOTH
3903.wav	8.739	9.627	RBWO
3903.wav	7.752	8.918	WOTH
3904.wav	1.484	2.391	WOTH
3904.wav	5.196	7.463	SCTA
3904.wav	4.920	5.705	RBWO
3904.wav	0.872	1.657	RBWO
3904.wav	0.119	0.372	REVI
3905.wav	7.502	8.089	RBWO
3905.wav	4.544	5.265	AMRE
3905.wav	4.523	5.689	WOTH
3905.wav	3.343	3.851	WOTH
3905.wav	6.017	6.409	WOTH
3905.wav	0.387	0.930	EATO
3906.wav	0.222	2.316	BAWW
3906.wav	8.493	9.435	EATO
3906.wav	6.478	7.366	RBWO
3906.wav	1.442	2.439	EATO
3906.wav	1.974	2.407	BTNW
3906.wav	2.023	2.911	RBWO
3906.wav	5.229	5.488	BTNW
3906.wav	8.254	9.335	AMRE
3906.wav	0.069	0.825	OVEN
3907.wav	2.937	3.721	RBWO
3907.wav	3.196	3.738	EATO
3907.wav	1.901	2.333	BTNW
3907.wav	0.505	1.046	RBWO
3908.wav	0.203	1.650	EATO
3908.wav	8.535	9.539	BCCH
3908.wav	3.860	4.889	AMRE
3908.wav	6.202	6.743	RBWO
3908.wav	7.346	9.026	EATO
3908.wav	8.499	9.374	RBWO
3908.wav	0.314	0.771	BTNW
3909.wav	0.069	0.718	BTNW
3909.wav	6.572	7.010	WOTH
3909.wav	4.553	4.996	REVI
3909.wav	1.203	2.535	BCCH
3909.wav	0.641	1.516	RBWO
3909.wav	2.427	3.945	KEWA
3909.wav	3.366	4.272	WOTH
391.wav	0.286	0.886	WOTH
391.wav	6.805	7.577	AMRE
3910.wav	4.184	4.773	BTNW
3910.wav	4.750	5.791	BCCH
3910.wav	7.438	8.221	RBWO
3910.wav	1.955	2.724	EATO
3910.wav	7.708	8.707	WOTH
3910.wav	8.924	9.846	AMRE
3911.wav	9.284	9.534	RBWO
3911.wav	6.095	7.630	BTNW
3911.wav	4.312	4.958	TUTI
3911.wav	1.493	2.677	AMRE
3912.wav	7.237	8.418	KEWA
3912.wav	1.739	2.246	WOTH
3912.wav	2.668	4.754	SCTA
3912.wav	0.751	1.070	RBWO
3912.wav	2.107	5.373	AMCR
3912.wav	1.266	2.290	EATO
3912.wav	3.690	4.476	RBWO
3913.wav	7.194	8.069	RBWO
3913.wav	1.785	2.757	WOTH
3913.wav	2.787	3.662	RBWO
3914.wav	3.528	4.314	RBWO
3914.wav	9.010	10.000	EATO
3915.wav	1.709	2.296	RBWO
3916.wav	6.386	7.169	RBWO
3916.wav	9.156	9.696	RBWO
3917.wav	0.100	0.641	RBWO
3917.wav	3.363	4.292	AMRE
3917.wav	6.249	6.641	WOTH
3918.wav	5.385	7.407	BAWW
3918.wav	0.535	1.074	RBWO
3918.wav	2.537	3.200	BHCO
3919.wav	9.604	10.000	EATO
3919.wav	7.409	9.093	WOTH
3919.wav	8.488	9.725	SCTA
3919.wav	2.014	2.471	BTNW
3919.wav	8.918	9.310	RBWO
3919.wav	3.952	4.859	WOTH
392.wav	2.411	3.330	SCTA
392.wav	5.126	6.675	KEWA
392.wav	3.662	4.262	WOTH
392.wav	5.969	7.153	AMRE
3920.wav	2.562	3.102	RBWO
3920.wav	8.653	9.110	BTNW
3920.wav	9.567	10.000	WOTH
3920.wav	8.146	9.107	OVEN
3921.wav	8.029	9.349	BTNW
3921.wav	1.760	3.207	EATO
3921.wav	0.273	0.861	RBWO
3922.wav	6.953	8.273	BTNW
3922.wav	6.897	8.821	SCTA
3922.wav	0.298	0.947	BTNW
3922.wav	6.020	7.293	EATO
3922.wav	8.263	9.139	AMRE
3922.wav	5.407	5.727	RBWO
3922.wav	3.099	5.023	SCTA
3922.wav	8.810	9.502	BTNW
3922.wav	0.180	1.068	RBWO
3923.wav	6.952	7.735	RBWO
3923.wav	4.375	4.694	RBWO
3923.wav	5.947	8.033	SCTA
3923.wav	2.704	3.214	BHVI
3923.wav	2.904	3.688	RBWO
3924.wav	8.458	8.717	BTNW
3924.wav	6.055	6.682	BTNW
3924.wav	7.406	8.055	BTNW
3924.wav	7.534	8.475	EATO
3924.wav	0.383	1.551	RBWO
3924.wav	8.646	10.000	AMCR
3924.wav	6.717	8.555	BHVI
3925.wav	1.473	1.866	WOTH
3925.wav	3.833	4.624	BCCH
