filename	onset	offset	event_label
2381.wav	5.128	5.612	WOTH
2382.wav	1.619	2.200	RBWO
2382.wav	1.067	2.396	EATO
2382.wav	2.581	3.141	WOTH
2383.wav	6.895	7.910	RBWO
2383.wav	0.862	1.826	BCCH
2383.wav	7.556	8.560	BCCH
2383.wav	2.407	3.625	EATO
2383.wav	3.202	4.201	BCCH
2383.wav	2.236	3.208	WOTH
2384.wav	9.434	10.000	AMRE
2384.wav	5.959	6.956	EATO
2384.wav	1.724	2.043	RBWO
2385.wav	8.760	9.299	RBWO
2385.wav	4.180	4.501	BHCO
2385.wav	4.745	5.742	EATO
2385.wav	2.390	2.722	EATO
2385.wav	2.048	2.556	WOTH
2385.wav	0.026	1.066	EATO
2385.wav	5.940	6.912	WOTH
2386.wav	7.352	8.536	AMRE
2386.wav	7.287	8.073	RBWO
2386.wav	7.185	8.813	EATO
2386.wav	9.238	9.847	WOTH
2386.wav	2.896	4.389	AMRE
2386.wav	3.219	7.272	SCTA
2386.wav	4.797	5.406	WOTH
2386.wav	1.466	1.946	REVI
2386.wav	5.142	6.273	EATO
2387.wav	2.304	2.778	REVI
2387.wav	4.566	5.454	RBWO
2387.wav	5.195	6.137	EATO
2388.wav	0.512	6.942	AMCR
2388.wav	0.667	1.255	RBWO
2388.wav	2.911	3.471	WOTH
2388.wav	6.543	7.050	WOTH
2388.wav	0.198	1.169	WOTH
2388.wav	5.124	5.880	OVEN
2388.wav	4.271	5.268	EATO
2388.wav	1.977	3.062	EATO
2389.wav	5.788	6.954	WOTH
2389.wav	7.024	7.848	RBWO
239.wav	6.995	7.826	AMRE
239.wav	5.799	6.191	RBWO
239.wav	3.522	5.200	AMCR
239.wav	2.860	4.946	SCTA
239.wav	2.477	3.017	RBWO
239.wav	7.438	9.117	OVEN
2390.wav	0.282	1.055	AMRE
2390.wav	0.962	1.401	WOTH
2390.wav	7.783	8.864	AMRE
2390.wav	6.230	7.016	RBWO
2390.wav	5.230	6.270	EATO
2390.wav	5.218	5.698	REVI
2390.wav	9.179	9.806	BTNW
2390.wav	8.426	8.710	RBWO
2390.wav	5.873	7.058	AMRE
2391.wav	8.537	9.985	EATO
2391.wav	4.079	4.706	BTNW
2391.wav	6.327	6.577	RBWO
2391.wav	4.264	5.048	RBWO
2391.wav	1.809	2.436	BTNW
2391.wav	1.017	1.737	AMRE
2391.wav	0.148	0.432	RBWO
2391.wav	6.338	7.213	AMRE
2392.wav	6.576	7.360	RBWO
2393.wav	3.608	4.649	BCCH
2393.wav	1.884	2.322	RBWO
2393.wav	1.206	3.473	SCTA
2393.wav	8.687	10.000	NOCA
2393.wav	8.913	9.550	RBWO
2394.wav	0.137	0.680	EATO
2394.wav	9.530	9.801	EATO
2394.wav	6.815	7.690	AMRE
2394.wav	5.566	6.785	EATO
2394.wav	5.034	8.020	WOTH
2394.wav	3.373	4.010	RBWO
2394.wav	1.361	2.007	TUTI
2395.wav	0.678	1.266	RBWO
2395.wav	1.173	2.168	BGGN
2395.wav	2.769	4.161	AMCR
2395.wav	5.716	7.014	NOCA
2396.wav	2.863	3.472	WOTH
2396.wav	7.260	7.580	RBWO
2397.wav	1.348	1.984	RBWO
2397.wav	8.444	9.961	KEWA
2397.wav	7.371	7.840	TUTI
2397.wav	7.973	8.759	RBWO
2398.wav	5.457	8.137	NOCA
2398.wav	4.337	4.853	REVI
2398.wav	6.564	7.605	BCCH
2398.wav	6.961	7.477	REVI
2398.wav	7.976	9.403	WOTH
2398.wav	2.193	2.793	WOTH
2398.wav	0.299	1.465	WOTH
2398.wav	5.895	6.435	RBWO
2399.wav	7.771	8.240	TUTI
2399.wav	0.602	1.876	EATO
2399.wav	1.588	3.833	NOCA
2399.wav	2.353	2.894	RBWO
2399.wav	5.256	5.772	REVI
2399.wav	4.984	5.611	BTNW
24.wav	5.634	10.000	AMCR
240.wav	8.176	10.000	BAWW
240.wav	1.500	2.682	KEWA
240.wav	7.011	7.495	WOTH
240.wav	3.412	4.494	BCCH
240.wav	9.561	9.839	REVI
240.wav	3.166	4.485	BTNW
240.wav	4.473	5.082	EATO
240.wav	4.627	6.143	BAWW
240.wav	4.999	6.317	AMRE
2400.wav	6.368	7.339	WOTH
2400.wav	3.883	4.452	REVI
2400.wav	1.018	1.535	REVI
2400.wav	0.203	1.090	BCCH
2400.wav	6.676	7.032	REVI
2400.wav	5.448	6.312	REVI
2401.wav	1.527	2.136	EATO
2401.wav	5.319	5.571	REVI
2402.wav	9.108	9.582	REVI
2403.wav	6.070	6.462	WOTH
2403.wav	0.115	1.246	EATO
2403.wav	7.153	7.879	REVI
2403.wav	6.583	7.666	BCCH
2403.wav	4.009	4.970	OVEN
2403.wav	3.437	4.656	EATO
2403.wav	2.736	3.244	WOTH
2403.wav	0.991	1.619	BTNW
2403.wav	7.472	8.347	AMRE
2404.wav	6.725	7.998	EATO
2404.wav	6.754	7.784	AMRE
2404.wav	7.988	8.399	REVI
2404.wav	3.285	4.011	REVI
2404.wav	2.247	2.763	REVI
2404.wav	0.329	0.809	REVI
2404.wav	4.839	5.376	REVI
2404.wav	8.896	9.505	REVI
2405.wav	2.007	2.544	REVI
2406.wav	7.130	7.592	REVI
2406.wav	9.053	9.932	REVI
2406.wav	4.154	4.590	REVI
2407.wav	2.592	3.126	REVI
2407.wav	9.444	10.000	WOTH
2407.wav	8.677	10.000	KEWA
2407.wav	8.447	9.219	AMRE
2407.wav	6.880	7.343	REVI
2408.wav	2.819	3.262	REVI
2408.wav	2.246	3.430	AMRE
2409.wav	1.017	1.429	REVI
2409.wav	4.891	5.516	BCCH
241.wav	6.811	7.811	NOCA
241.wav	1.347	1.600	REVI
241.wav	9.121	9.734	KEWA
241.wav	7.907	8.467	WOTH
241.wav	8.832	9.707	AMRE
2410.wav	3.075	8.106	TUTI
2410.wav	9.088	9.338	REVI
2410.wav	3.767	5.244	KEWA
2411.wav	4.900	5.826	BCCH
2411.wav	3.670	4.068	BLJA
2411.wav	8.359	9.444	EATO
2411.wav	9.139	9.576	REVI
2411.wav	2.012	3.689	AMCR
2411.wav	6.491	7.490	BCCH
2411.wav	7.114	7.648	REVI
2412.wav	4.511	5.071	WOTH
2412.wav	3.666	5.013	SCTA
2412.wav	5.707	5.959	REVI
2412.wav	5.878	8.115	OVEN
2412.wav	7.734	8.725	BHCO
2412.wav	2.676	3.192	REVI
2412.wav	4.601	5.499	REVI
2413.wav	4.295	5.487	NOCA
2413.wav	9.515	9.980	BHCO
2413.wav	8.809	10.000	EATO
2413.wav	8.534	9.088	REVI
2413.wav	6.897	7.340	REVI
2413.wav	1.619	2.056	REVI
2414.wav	2.251	2.504	REVI
2414.wav	0.125	0.403	REVI
2414.wav	3.660	4.878	EATO
2414.wav	7.446	7.825	REVI
2414.wav	4.442	4.905	REVI
2414.wav	6.626	7.360	BCCH
2414.wav	9.215	9.571	REVI
2415.wav	9.458	9.954	BHCO
2415.wav	8.414	10.000	SCTA
2415.wav	4.903	6.015	AMRE
2415.wav	4.423	6.416	EATO
2415.wav	2.197	2.931	REVI
2415.wav	0.016	1.335	BTNW
2416.wav	4.847	6.881	KEWA
2416.wav	7.763	8.237	REVI
2416.wav	5.980	7.506	AMCR
2416.wav	8.491	9.684	AMRE
2417.wav	3.478	3.963	WOTH
2417.wav	6.189	6.467	REVI
2417.wav	7.130	8.037	WOTH
2417.wav	4.918	5.479	WOTH
2417.wav	9.694	10.000	EATO
2417.wav	9.161	10.000	AMCR
2417.wav	1.323	1.576	REVI
2417.wav	1.787	2.971	AMRE
2417.wav	2.297	3.024	REVI
2418.wav	3.609	4.608	WOTH
2418.wav	2.564	3.844	OVEN
2418.wav	4.546	4.885	KEWA
2418.wav	0.890	1.322	BLJA
2418.wav	4.791	5.380	BTNW
2418.wav	1.663	2.055	WOTH
2418.wav	6.228	7.453	SCTA
2418.wav	9.072	9.640	REVI
2418.wav	5.253	6.128	AMRE
2419.wav	0.513	2.063	KEWA
2419.wav	1.502	1.965	REVI
2419.wav	2.640	2.918	REVI
2419.wav	6.168	6.854	REVI
2419.wav	5.875	6.268	WOTH
2419.wav	7.908	8.351	REVI
2419.wav	8.628	9.624	EATO
2419.wav	3.943	4.289	WOTH
242.wav	3.774	5.047	EATO
242.wav	4.844	6.124	OVEN
242.wav	8.979	10.000	AMRE
242.wav	7.361	9.443	NOCA
242.wav	7.437	8.365	AMRE
2420.wav	5.103	5.620	BHCO
2420.wav	4.548	5.157	WOTH
2420.wav	3.748	4.282	REVI
2420.wav	7.389	8.158	EATO
2420.wav	6.691	7.260	REVI
2420.wav	6.823	10.000	AMCR
2420.wav	5.655	5.987	EATO
2421.wav	1.078	2.916	OVEN
2421.wav	2.002	2.439	REVI
2422.wav	7.821	9.918	WOTH
2422.wav	2.973	3.729	OVEN
2422.wav	0.581	1.308	REVI
2422.wav	1.826	3.208	AMRE
2422.wav	5.687	7.134	EATO
2422.wav	7.752	9.301	KEWA
2423.wav	4.214	5.387	AMRE
2423.wav	4.542	5.079	REVI
2423.wav	6.574	7.046	BLJA
2424.wav	0.771	1.208	REVI
2424.wav	2.459	2.922	REVI
2424.wav	3.945	5.359	AMCR
2424.wav	8.210	10.000	KEWA
2424.wav	6.613	7.097	WOTH
2424.wav	5.761	7.467	SCTA
2424.wav	5.644	5.983	KEWA
2424.wav	4.578	5.569	BHCO
2425.wav	2.313	2.903	BTNW
2425.wav	0.361	5.046	AMCR
2425.wav	3.423	4.192	EATO
2425.wav	5.226	5.504	REVI
2425.wav	7.077	8.280	AMRE
2425.wav	8.108	8.642	REVI
2425.wav	8.335	8.668	EATO
2425.wav	1.553	2.957	KEWA
2426.wav	2.440	2.925	WOTH
2426.wav	6.290	6.568	REVI
2427.wav	9.228	9.955	REVI
2427.wav	0.452	2.398	AMCR
2427.wav	0.606	1.215	WOTH
2427.wav	4.456	5.455	BCCH
2427.wav	6.793	7.959	WOTH
2428.wav	4.984	5.553	REVI
2428.wav	8.071	9.071	BCCH
2429.wav	3.072	3.350	REVI
243.wav	8.676	8.926	REVI
243.wav	9.530	10.000	AMRE
2430.wav	1.178	1.659	REVI
2430.wav	7.531	8.303	AMRE
2430.wav	3.923	4.431	WOTH
2430.wav	6.583	6.833	AMRE
2430.wav	8.447	8.883	REVI
2430.wav	8.553	9.180	BTNW
2430.wav	8.624	9.817	AMRE
2430.wav	8.737	9.919	KEWA
2430.wav	2.537	3.719	KEWA
2430.wav	7.674	8.208	REVI
2431.wav	5.799	6.196	REVI
2431.wav	1.484	1.823	KEWA
2431.wav	3.540	4.047	WOTH
2431.wav	3.793	4.748	REVI
2431.wav	4.250	5.191	EATO
2431.wav	5.228	6.778	KEWA
2431.wav	6.408	7.682	EATO
2432.wav	5.364	5.837	REVI
2433.wav	4.872	5.379	WOTH
2433.wav	4.409	4.925	REVI
2433.wav	3.798	4.195	REVI
2433.wav	2.351	3.680	EATO
2433.wav	3.721	4.403	WOTH
2434.wav	1.740	2.819	REVI
2434.wav	4.052	4.586	REVI
2434.wav	8.600	8.920	RBWO
2435.wav	9.556	10.000	REVI
2435.wav	7.947	8.410	REVI
2435.wav	4.462	4.978	REVI
2435.wav	1.324	3.611	KEWA
2435.wav	0.057	0.646	BTNW
2435.wav	9.238	10.000	WOTH
2436.wav	2.076	2.538	REVI
2436.wav	3.681	5.230	KEWA
2436.wav	3.055	4.439	EATO
2436.wav	9.067	10.000	AMRE
2437.wav	9.076	9.354	REVI
2437.wav	8.764	10.000	SCTA
2437.wav	3.092	3.629	REVI
2437.wav	1.741	2.858	REVI
2437.wav	6.088	6.341	REVI
2438.wav	1.179	1.660	REVI
2438.wav	2.193	2.656	REVI
2438.wav	2.702	4.251	KEWA
2438.wav	3.720	4.099	REVI
2438.wav	4.927	6.201	EATO
2438.wav	5.300	5.780	REVI
2438.wav	6.518	6.915	REVI
2439.wav	0.493	1.035	EATO
2439.wav	0.936	1.564	BTNW
2439.wav	1.625	2.062	REVI
2439.wav	8.787	9.037	AMRE
2439.wav	1.659	2.656	EATO
2439.wav	2.490	4.328	OVEN
2439.wav	5.485	6.514	AMRE
2439.wav	4.185	5.514	EATO
2439.wav	4.119	4.653	REVI
2439.wav	2.820	3.092	EATO
244.wav	7.993	9.417	OVEN
244.wav	7.754	9.417	AMCR
244.wav	7.296	7.770	REVI
244.wav	1.775	2.423	BTNW
244.wav	5.103	6.766	AMCR
244.wav	4.165	4.937	AMRE
244.wav	1.346	2.345	WOTH
244.wav	6.064	6.797	BCCH
2440.wav	1.166	1.419	REVI
2440.wav	3.958	4.211	REVI
2440.wav	9.610	10.000	REVI
2440.wav	6.313	6.776	REVI
2440.wav	1.488	4.419	NOCA
2441.wav	6.488	6.925	REVI
2441.wav	1.106	2.632	AMCR
2441.wav	1.618	2.730	AMRE
2441.wav	2.176	2.960	RBWO
2441.wav	7.163	7.679	REVI
2441.wav	7.095	7.366	EATO
2441.wav	2.384	2.827	REVI
2441.wav	4.009	5.245	SCTA
2442.wav	7.154	7.803	BTNW
2442.wav	1.187	1.668	REVI
2442.wav	3.893	4.800	WOTH
2442.wav	9.556	9.953	REVI
2443.wav	5.297	5.865	REVI
2444.wav	9.591	10.000	SCTA
2444.wav	7.087	8.086	BCCH
2444.wav	9.258	9.508	REVI
2444.wav	4.322	4.882	WOTH
2444.wav	3.573	4.905	BCCH
2445.wav	2.009	3.121	AMRE
2445.wav	9.101	9.701	WOTH
2445.wav	5.644	6.186	EATO
2445.wav	2.185	2.622	REVI
2446.wav	3.981	4.455	REVI
2446.wav	7.120	7.370	REVI
2446.wav	0.092	1.209	REVI
2447.wav	3.699	3.977	REVI
2448.wav	9.561	10.000	REVI
2448.wav	5.181	5.770	BTNW
2448.wav	2.044	2.487	REVI
2448.wav	5.059	9.112	SCTA
2449.wav	6.269	6.522	REVI
2449.wav	8.912	10.000	AMCR
2449.wav	5.414	5.930	REVI
2449.wav	3.959	4.396	REVI
2449.wav	1.830	2.367	REVI
2449.wav	6.058	7.891	SCTA
2449.wav	2.852	3.184	EATO
245.wav	2.721	3.158	REVI
245.wav	6.930	7.322	WOTH
245.wav	7.338	7.854	REVI
245.wav	0.123	1.289	WOTH
245.wav	0.410	1.583	AMRE
2450.wav	5.747	6.184	REVI
2452.wav	1.758	2.220	REVI
2452.wav	3.292	3.757	BHCO
2453.wav	3.167	5.254	OVEN
2453.wav	3.654	4.093	WOTH
2453.wav	7.090	7.570	REVI
2453.wav	7.094	10.000	NOCA
2454.wav	8.992	9.472	REVI
2454.wav	7.253	8.252	BCCH
2454.wav	5.554	6.958	KEWA
2454.wav	2.590	3.317	REVI
2454.wav	0.925	1.697	AMRE
2454.wav	7.669	8.238	REVI
2455.wav	8.187	8.776	BTNW
2455.wav	7.923	9.440	KEWA
2455.wav	7.320	8.504	AMRE
2455.wav	5.492	5.745	REVI
2455.wav	2.756	3.272	REVI
2455.wav	0.667	1.941	EATO
2455.wav	0.243	1.170	BCCH
2455.wav	0.241	0.494	REVI
2455.wav	6.124	6.561	REVI
2456.wav	1.672	3.190	KEWA
2456.wav	4.459	5.625	WOTH
2456.wav	4.520	4.983	REVI
2456.wav	6.120	7.723	KEWA
2456.wav	9.354	10.000	EATO
2456.wav	1.371	1.939	REVI
2456.wav	0.121	1.805	WOTH
2456.wav	3.718	3.977	BTNW
2456.wav	0.056	0.435	REVI
2457.wav	3.352	3.749	REVI
2457.wav	4.141	4.394	REVI
2458.wav	4.398	4.879	REVI
2459.wav	5.876	6.255	REVI
2459.wav	7.782	8.032	RBWO
2459.wav	6.527	7.630	SCTA
2459.wav	6.453	7.424	WOTH
2459.wav	6.153	8.391	OVEN
2459.wav	4.813	5.063	AMRE
2459.wav	4.245	4.497	REVI
2459.wav	0.222	0.791	REVI
2459.wav	8.821	9.952	EATO
2459.wav	8.947	9.516	REVI
246.wav	5.632	6.404	AMRE
246.wav	2.850	3.288	WOTH
246.wav	8.578	10.000	SCTA
246.wav	0.929	1.501	BAWW
246.wav	1.255	1.824	REVI
2460.wav	7.444	7.901	BTNW
2460.wav	5.648	5.980	BLJA
2460.wav	5.345	6.894	KEWA
2460.wav	8.807	9.245	WOTH
2460.wav	4.659	5.139	REVI
2460.wav	3.692	4.733	BCCH
2460.wav	2.556	3.125	REVI
2460.wav	0.605	1.174	REVI
2460.wav	0.123	0.373	REVI
2460.wav	5.681	6.261	RBWO
2461.wav	0.665	2.155	NOCA
2461.wav	3.417	4.844	REVI
2461.wav	5.570	6.611	BCCH
2461.wav	6.628	10.000	AMCR
2461.wav	9.406	9.887	REVI
2462.wav	1.780	2.501	AMRE
2462.wav	3.505	4.471	REVI
2462.wav	4.446	5.972	AMCR
2462.wav	5.475	5.955	REVI
2462.wav	6.347	6.784	REVI
2462.wav	7.761	8.892	EATO
2462.wav	7.970	8.644	SCTA
2463.wav	7.243	7.777	REVI
2464.wav	3.468	3.948	REVI
2464.wav	3.883	4.655	AMRE
2464.wav	4.738	5.911	BHCO
2465.wav	2.247	2.525	REVI
2465.wav	3.794	4.403	EATO
2465.wav	3.821	4.355	REVI
2465.wav	4.514	5.740	SCTA
2465.wav	8.365	9.842	AMCR
2466.wav	0.077	0.594	REVI
2466.wav	8.797	10.000	AMCR
2466.wav	8.351	8.951	WOTH
2466.wav	6.773	8.401	EATO
2466.wav	0.949	2.970	BAWW
2466.wav	3.008	7.838	AMCR
2466.wav	3.743	4.352	EATO
2467.wav	7.317	8.646	EATO
2467.wav	6.218	7.735	KEWA
2467.wav	6.782	7.219	REVI
2467.wav	0.722	1.947	SCTA
2467.wav	5.547	5.797	REVI
2467.wav	5.342	6.835	AMRE
2467.wav	4.754	5.288	REVI
2467.wav	8.835	9.278	REVI
2467.wav	3.327	4.511	AMRE
2467.wav	2.733	3.301	REVI
2468.wav	9.316	10.000	EATO
2468.wav	7.875	8.801	BCCH
2468.wav	5.349	6.076	REVI
2468.wav	4.720	5.183	REVI
2468.wav	1.972	2.618	REVI
2468.wav	1.360	1.796	REVI
2469.wav	7.680	8.059	REVI
2469.wav	5.934	6.206	EATO
2469.wav	5.132	5.769	REVI
2469.wav	5.963	6.679	KEWA
2469.wav	2.285	2.563	REVI
2469.wav	0.745	4.477	AMCR
2469.wav	7.455	8.774	BTNW
2469.wav	1.852	2.461	WOTH
2469.wav	1.500	2.947	EATO
247.wav	5.533	6.563	AMRE
2470.wav	2.829	5.063	AMCR
2470.wav	4.142	4.392	AMRE
2470.wav	6.857	7.626	EATO
2470.wav	7.582	7.860	REVI
2471.wav	1.717	2.179	REVI
2471.wav	2.396	2.980	REVI
2471.wav	4.618	4.896	REVI
2471.wav	5.587	6.595	AMRE
2471.wav	9.492	9.745	REVI
2472.wav	1.640	2.174	REVI
2472.wav	9.143	10.000	EATO
2472.wav	8.010	9.488	KEWA
2472.wav	4.965	5.215	REVI
2472.wav	4.612	7.878	AMCR
2472.wav	2.507	4.656	SCTA
2473.wav	1.072	2.265	AMRE
2473.wav	0.913	2.305	AMCR
2473.wav	8.577	9.145	REVI
2473.wav	9.097	10.000	WOTH
2473.wav	6.836	7.553	KEWA
2473.wav	9.500	10.000	BCCH
2473.wav	4.508	5.051	EATO
2473.wav	3.961	5.510	KEWA
2473.wav	5.592	9.646	SCTA
2474.wav	0.902	1.258	REVI
2475.wav	8.621	9.198	REVI
2475.wav	1.406	2.705	NOCA
2475.wav	3.737	4.528	BCCH
2475.wav	3.708	4.769	BLJA
2476.wav	8.327	9.054	REVI
2476.wav	8.265	9.668	KEWA
2476.wav	4.540	5.511	WOTH
2476.wav	6.703	6.953	AMRE
2476.wav	7.725	8.766	BCCH
2477.wav	6.204	7.477	EATO
2477.wav	8.799	10.000	EATO
2477.wav	7.958	8.474	REVI
2477.wav	7.334	8.744	BCCH
2477.wav	6.574	7.037	REVI
2477.wav	6.218	10.000	AMCR
2478.wav	5.965	6.402	REVI
2478.wav	7.910	8.373	REVI
2478.wav	7.650	9.054	KEWA
2478.wav	8.921	9.640	OVEN
2478.wav	0.320	1.280	OVEN
2478.wav	7.508	8.681	AMRE
2478.wav	5.065	5.608	EATO
2479.wav	0.843	1.377	REVI
248.wav	1.538	2.774	SCTA
248.wav	5.931	7.424	AMRE
248.wav	7.887	8.367	REVI
248.wav	8.554	10.000	KEWA
2480.wav	7.122	7.690	REVI
2481.wav	1.784	2.061	REVI
2481.wav	0.311	0.828	REVI
2481.wav	1.168	7.599	AMCR
2481.wav	5.166	5.709	EATO
2481.wav	5.589	8.018	NOCA
2482.wav	4.481	5.049	REVI
2483.wav	4.645	5.214	REVI
2483.wav	3.086	3.566	REVI
2483.wav	2.516	3.128	KEWA
2484.wav	6.008	6.488	REVI
2484.wav	8.561	9.745	AMRE
2484.wav	3.726	5.173	EATO
2484.wav	4.870	5.973	SCTA
2484.wav	1.510	2.236	REVI
2484.wav	2.518	3.742	NOCA
2484.wav	3.386	4.570	AMRE
2484.wav	3.655	3.908	REVI
2485.wav	4.845	5.282	REVI
2485.wav	9.368	10.000	BAWW
2485.wav	2.795	3.835	EATO
2485.wav	2.166	3.850	WOTH
2485.wav	2.757	3.273	REVI
2485.wav	0.270	0.807	TUTI
2486.wav	4.003	5.196	AMRE
2486.wav	3.062	3.501	BHCO
2486.wav	2.159	2.562	BLJA
2486.wav	4.153	4.802	BTNW
2486.wav	6.148	6.979	AMRE
2486.wav	0.667	1.059	WOTH
2486.wav	9.617	9.996	REVI
2487.wav	5.742	7.041	NOCA
2487.wav	0.407	2.432	AMCR
2487.wav	0.754	1.380	REVI
2487.wav	0.962	2.512	KEWA
2488.wav	6.071	10.000	SCTA
2488.wav	3.422	4.253	AMRE
2488.wav	6.610	6.860	AMRE
2488.wav	1.948	2.557	WOTH
2488.wav	2.912	4.185	EATO
2488.wav	9.527	10.000	EATO
2488.wav	8.945	9.195	REVI
2488.wav	1.576	3.661	SCTA
2489.wav	3.309	3.719	REVI
2489.wav	5.960	6.210	REVI
2489.wav	3.723	4.599	AMRE
2489.wav	2.298	3.014	REVI
249.wav	2.266	2.987	AMRE
249.wav	5.453	8.300	AMCR
249.wav	0.743	2.777	KEWA
249.wav	6.185	7.148	BLJA
249.wav	1.298	2.205	WOTH
249.wav	6.981	8.300	BTNW
249.wav	0.832	1.269	REVI
249.wav	8.074	8.683	EATO
2490.wav	5.540	5.977	REVI
2490.wav	5.152	6.471	BTNW
2491.wav	2.748	3.932	AMRE
2491.wav	3.781	4.217	REVI
2491.wav	8.612	9.942	EATO
2491.wav	3.580	3.839	BHCO
2492.wav	1.587	2.156	REVI
2492.wav	7.229	7.692	REVI
2493.wav	5.792	6.189	REVI
2493.wav	6.903	8.620	SCTA
2494.wav	9.000	9.907	WOTH
2494.wav	0.421	0.884	REVI
2494.wav	3.800	4.456	BCCH
2494.wav	3.846	5.552	SCTA
2494.wav	7.839	8.382	EATO
2494.wav	6.713	7.175	REVI
2495.wav	2.145	2.661	REVI
2496.wav	9.180	9.714	REVI
2496.wav	8.658	10.000	BTNW
2496.wav	6.549	6.928	REVI
2497.wav	7.417	7.763	WOTH
2497.wav	5.658	6.932	EATO
2497.wav	4.668	5.667	WOTH
2497.wav	3.745	8.685	NOCA
2497.wav	1.597	2.569	WOTH
2497.wav	0.433	1.429	EATO
2497.wav	0.030	0.564	REVI
2497.wav	8.678	10.000	EATO
2497.wav	3.390	3.643	REVI
2499.wav	9.749	10.000	AMRE
2499.wav	1.217	1.660	REVI
2499.wav	1.267	2.440	AMRE
2499.wav	9.035	9.374	KEWA
2499.wav	9.244	10.000	SCTA
25.wav	9.535	10.000	AMCR
250.wav	9.669	10.000	NOCA
250.wav	7.889	8.235	WOTH
250.wav	5.428	5.865	REVI
250.wav	4.992	5.822	AMRE
250.wav	4.218	4.662	REVI
250.wav	3.614	4.655	BCCH
250.wav	3.353	3.921	REVI
250.wav	2.071	2.680	WOTH
2500.wav	7.717	8.726	AMRE
2500.wav	2.694	3.174	REVI
2500.wav	5.776	6.385	WOTH
2500.wav	7.210	7.895	REVI
2500.wav	8.568	10.000	KEWA
2500.wav	1.703	3.196	AMRE
2501.wav	3.088	3.531	REVI
2501.wav	8.148	9.769	AMCR
2501.wav	5.823	6.935	AMRE
2501.wav	5.061	5.440	REVI
2501.wav	4.689	5.820	EATO
2501.wav	1.665	3.349	WOTH
2501.wav	1.435	1.972	REVI
2501.wav	4.493	5.666	AMRE
2501.wav	8.545	8.981	REVI
2501.wav	0.477	1.955	KEWA
2502.wav	9.357	9.736	REVI
2502.wav	9.654	10.000	EATO
2502.wav	8.059	9.552	AMRE
2502.wav	3.788	5.515	AMRE
2502.wav	1.141	1.622	REVI
2502.wav	3.938	4.551	KEWA
2502.wav	0.455	4.509	SCTA
2503.wav	0.726	1.729	BCCH
2503.wav	8.406	8.966	WOTH
2503.wav	8.467	8.717	REVI
2503.wav	5.586	7.064	AMCR
2503.wav	1.553	1.950	REVI
2503.wav	7.388	7.868	REVI
2503.wav	9.095	10.000	KEWA
2504.wav	7.218	7.662	REVI
2504.wav	6.925	9.531	KEWA
2504.wav	5.160	5.887	REVI
2504.wav	3.210	3.646	REVI
2504.wav	2.088	2.485	REVI
2504.wav	1.260	2.589	EATO
2504.wav	0.438	1.663	SCTA
2504.wav	0.115	1.056	EATO
2505.wav	3.220	4.494	EATO
2505.wav	8.183	8.975	REVI
2505.wav	7.270	10.000	SCTA
2505.wav	0.567	1.760	AMRE
2505.wav	6.565	7.292	REVI
2505.wav	6.300	6.993	BTNW
2505.wav	4.657	5.147	BHCO
2505.wav	9.117	9.706	BTNW
2506.wav	8.776	9.695	SCTA
2506.wav	1.735	2.269	REVI
2507.wav	3.121	3.714	REVI
2507.wav	4.807	6.956	SCTA
2507.wav	4.182	4.751	REVI
2507.wav	5.724	6.399	REVI
2507.wav	7.647	8.920	EATO
2507.wav	6.637	7.174	REVI
2508.wav	7.508	7.758	REVI
2509.wav	4.524	4.774	REVI
2509.wav	6.264	7.205	EATO
2509.wav	1.012	1.661	BTNW
2509.wav	3.965	4.965	BCCH
2509.wav	2.591	2.841	REVI
2509.wav	3.050	4.464	AMCR
2509.wav	5.723	7.115	AMCR
2509.wav	9.713	10.000	SCTA
2509.wav	3.457	4.229	AMRE
251.wav	9.629	10.000	AMRE
2510.wav	6.713	7.247	REVI
2510.wav	9.378	9.990	KEWA
2510.wav	0.637	0.908	EATO
2510.wav	5.767	6.336	REVI
2510.wav	2.111	2.654	EATO
2510.wav	1.331	2.302	REVI
2511.wav	6.514	6.764	REVI
2511.wav	3.031	5.118	OVEN
2511.wav	3.720	4.356	RBWO
2512.wav	5.685	6.159	REVI
2513.wav	1.674	1.926	REVI
2514.wav	9.220	9.701	REVI
2515.wav	1.212	2.204	REVI
2515.wav	4.350	4.603	REVI
2515.wav	9.235	9.969	BCCH
2516.wav	6.629	7.311	WOTH
2516.wav	5.866	6.949	BCCH
2516.wav	5.172	5.583	REVI
2516.wav	3.786	5.170	EATO
2516.wav	3.020	4.434	AMCR
2516.wav	1.135	1.642	WOTH
2516.wav	7.137	8.662	AMCR
2516.wav	7.539	8.724	AMRE
2516.wav	9.218	9.629	REVI
2517.wav	1.013	2.292	OVEN
2517.wav	4.331	6.543	SCTA
2517.wav	9.242	10.000	KEWA
2517.wav	8.706	9.191	WOTH
2517.wav	5.205	6.131	BCCH
2517.wav	4.719	5.257	RBWO
2517.wav	0.626	1.485	REVI
2518.wav	9.349	9.728	REVI
2518.wav	8.150	9.482	BCCH
2519.wav	7.867	8.310	REVI
2519.wav	7.251	7.503	REVI
2519.wav	5.942	8.702	SCTA
2519.wav	1.967	2.976	AMRE
252.wav	6.868	7.594	REVI
252.wav	5.308	6.712	KEWA
252.wav	4.091	5.100	AMRE
252.wav	2.253	3.881	EATO
252.wav	9.012	9.781	REVI
252.wav	9.535	10.000	BLJA
2520.wav	6.725	8.183	BCCH
